transaction_id,customer_id,amount,payment_method,status,failure_reason,transaction_time,retry_count,recovery_score,priority,recommendation
TXN103882,CUST9002,6106.5,UPI,FAILED,LIMIT_EXCEEDED,2026-08-19 00:08:48.314360,2,40,LOW,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100970,CUST9563,9454.11,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-10 03:25:48.314360,1,40,LOW,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100920,CUST4156,4243.43,UPI,FAILED,NETWORK_ERROR,2026-08-13 14:52:48.314360,2,40,LOW,This is a low-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN100597,CUST6840,5466.19,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-28 01:47:48.314360,1,40,LOW,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100555,CUST4220,1795.22,UPI,FAILED,LIMIT_EXCEEDED,2026-08-11 02:53:48.314360,0,40,LOW,This is a low-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100031,CUST7563,2584.3,CARD,FAILED,NETWORK_ERROR,2026-08-04 21:24:48.314360,2,40,LOW,This is a low-value transaction. 2 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102831,CUST4658,7773.61,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-22 17:33:48.314360,1,40,LOW,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102707,CUST3596,19033.43,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-25 23:47:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102602,CUST6773,10759.38,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-04 03:22:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102498,CUST7399,4051.17,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-25 15:48:48.314360,0,40,LOW,This is a low-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101340,CUST2717,16360.46,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-11 17:30:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101343,CUST5510,1326.49,UPI,FAILED,LIMIT_EXCEEDED,2026-08-05 15:01:48.314360,0,40,LOW,This is a low-value transaction. No previous retry has been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101649,CUST2031,4167.49,UPI,FAILED,TIMEOUT,2026-08-12 08:49:48.314360,3,40,LOW,This is a low-value transaction. 3 retries have already been attempted. Retry the payment because the failure may be temporary.
TXN101623,CUST7804,5757.42,UPI,FAILED,LIMIT_EXCEEDED,2026-08-01 00:49:48.314360,2,40,LOW,This is a medium-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101998,CUST7813,17137.22,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-14 10:25:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100449,CUST9171,12201.3,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-11 19:55:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100275,CUST3599,369.17,CARD,FAILED,BANK_DECLINE,2026-08-03 01:26:48.314360,1,40,LOW,This is a low-value transaction. One retry has already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101520,CUST9297,9292.31,WALLET,FAILED,BANK_DECLINE,2026-08-13 14:15:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102329,CUST2335,8164.2,CARD,FAILED,BANK_DECLINE,2026-08-11 12:44:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN102183,CUST6160,7963.02,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-11 12:22:48.314360,1,40,LOW,This is a medium-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101125,CUST2150,6850.74,NETBANKING,FAILED,BANK_DECLINE,2026-08-20 04:27:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN101278,CUST1450,13702.33,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-23 12:24:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100170,CUST4661,10841.01,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-25 22:50:48.314360,3,40,LOW,This is a medium-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100121,CUST6895,259.4,NETBANKING,FAILED,BANK_DECLINE,2026-08-23 11:40:48.314360,2,35,LOW,This is a low-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104918,CUST8341,460.37,WALLET,FAILED,NETWORK_ERROR,2026-08-15 03:00:48.314360,3,35,LOW,This is a low-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103905,CUST3311,4835.79,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-24 00:22:48.314360,0,35,LOW,This is a low-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103616,CUST5958,2360.33,NETBANKING,FAILED,NETWORK_ERROR,2026-08-13 13:32:48.314360,3,35,LOW,This is a low-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN104230,CUST9279,6479.77,UPI,FAILED,LIMIT_EXCEEDED,2026-08-01 19:50:48.314360,3,35,LOW,This is a medium-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103247,CUST6075,818.1,CARD,FAILED,LIMIT_EXCEEDED,2026-08-09 10:52:48.314360,1,35,LOW,This is a low-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103154,CUST9559,8860.11,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-21 18:15:48.314360,3,35,LOW,This is a medium-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103638,CUST1595,4678.28,CARD,FAILED,LIMIT_EXCEEDED,2026-08-24 12:30:48.314360,1,35,LOW,This is a low-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103509,CUST6627,1715.47,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-24 00:05:48.314360,0,35,LOW,This is a low-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103243,CUST9022,3991.5,WALLET,FAILED,NETWORK_ERROR,2026-08-15 18:19:48.314360,3,35,LOW,This is a low-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN103205,CUST8369,4237.35,UPI,FAILED,NETWORK_ERROR,2026-08-07 15:01:48.314360,3,35,LOW,This is a low-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN102815,CUST8757,5449.78,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-22 19:08:48.314360,2,35,LOW,This is a medium-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100022,CUST8837,3412.74,WALLET,FAILED,BANK_DECLINE,2026-08-23 08:02:48.314360,2,35,LOW,This is a low-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN100517,CUST2224,5497.34,CARD,FAILED,LIMIT_EXCEEDED,2026-08-06 07:35:48.314360,3,35,LOW,This is a medium-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100751,CUST5754,3827.99,UPI,FAILED,NETWORK_ERROR,2026-08-10 21:54:48.314360,3,35,LOW,This is a low-value transaction. 3 retries have already been attempted. Retry after a short delay because the failure may be caused by a temporary network issue.
TXN101508,CUST8787,9975.31,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-23 08:30:48.314360,2,35,LOW,This is a medium-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102364,CUST2920,3965.1,WALLET,FAILED,LIMIT_EXCEEDED,2026-07-31 14:39:48.314360,1,35,LOW,This is a low-value transaction. One retry has already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102404,CUST4913,8401.6,NETBANKING,FAILED,INSUFFICIENT_FUNDS,2026-08-19 04:52:48.314360,2,35,LOW,This is a medium-value transaction. 2 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN103021,CUST5573,1465.06,WALLET,FAILED,BANK_DECLINE,2026-08-22 10:56:48.314360,2,35,LOW,This is a low-value transaction. 2 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN103013,CUST1985,3918.04,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-06 07:30:48.314360,0,35,LOW,This is a low-value transaction. No previous retry has been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN100585,CUST2619,2217.39,NETBANKING,FAILED,BANK_DECLINE,2026-08-07 15:35:48.314360,3,30,LOW,This is a low-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104434,CUST7590,4489.19,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-07-30 05:45:48.314360,2,30,LOW,This is a low-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN103275,CUST6252,3037.7,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-15 07:36:48.314360,1,30,LOW,This is a low-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104057,CUST4099,4615.53,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-14 23:22:48.314360,1,30,LOW,This is a low-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104527,CUST7678,1640.83,WALLET,FAILED,LIMIT_EXCEEDED,2026-08-18 23:37:48.314360,2,30,LOW,This is a low-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102420,CUST9041,2077.21,UPI,FAILED,BANK_DECLINE,2026-08-20 01:03:48.314360,3,30,LOW,This is a low-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104915,CUST6609,4080.53,WALLET,FAILED,BANK_DECLINE,2026-08-22 09:01:48.314360,3,30,LOW,This is a low-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104852,CUST1473,9596.29,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-27 07:23:48.314360,3,30,LOW,This is a medium-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102367,CUST2557,2232.19,CARD,FAILED,LIMIT_EXCEEDED,2026-08-17 03:36:48.314360,2,30,LOW,This is a low-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102431,CUST2583,3865.98,WALLET,FAILED,BANK_DECLINE,2026-08-05 22:48:48.314360,3,30,LOW,This is a low-value transaction. 3 retries have already been attempted. Avoid immediate repeated retries. Suggest an alternate payment method.
TXN104677,CUST5757,1378.44,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-28 08:31:48.314360,1,30,LOW,This is a low-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102950,CUST7062,1242.59,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-11 16:12:48.314360,2,30,LOW,This is a low-value transaction. 2 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104739,CUST8150,300.68,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-16 03:04:48.314360,1,30,LOW,This is a low-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101145,CUST4722,7696.12,CARD,FAILED,INSUFFICIENT_FUNDS,2026-08-07 23:56:48.314360,3,30,LOW,This is a medium-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN101002,CUST9526,4955.33,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-18 16:59:48.314360,1,30,LOW,This is a low-value transaction. One retry has already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104378,CUST7028,1089.72,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-11 07:08:48.314360,3,25,LOW,This is a low-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN102156,CUST8714,3654.79,NETBANKING,FAILED,LIMIT_EXCEEDED,2026-08-24 14:39:48.314360,3,25,LOW,This is a low-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN101236,CUST9624,4335.34,CARD,FAILED,LIMIT_EXCEEDED,2026-08-01 05:40:48.314360,3,25,LOW,This is a low-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN100020,CUST8791,2264.42,CARD,FAILED,LIMIT_EXCEEDED,2026-08-12 19:50:48.314360,3,25,LOW,This is a low-value transaction. 3 retries have already been attempted. Suggest an alternate payment method or lower-value transaction.
TXN104059,CUST3947,4666.06,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-18 20:15:48.314360,3,20,LOW,This is a low-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN104700,CUST2967,4249.01,UPI,FAILED,INSUFFICIENT_FUNDS,2026-08-14 02:35:48.314360,3,20,LOW,This is a low-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
TXN102009,CUST9865,4698.48,WALLET,FAILED,INSUFFICIENT_FUNDS,2026-08-02 21:13:48.314360,3,20,LOW,This is a low-value transaction. 3 retries have already been attempted. Do not repeatedly retry. Prompt the customer to use another payment method.
